단축종목코드,운용사,ETF명,기초지수,상장일,과세,수익률,총보수,추적오차,괴리율,순자산총액(억),변동성,분류체계,복제방법
A195930,미래에셋자산운용,TIGER 유로스탁스50(합성 H),EURO STOXX 50 Index,2014/04/30,배당소득세(보유기간과세),-15.07,0.25,0.0,1.17,0,매우높음,주식-시장대표,합성
A195920,미래에셋자산운용,TIGER 일본TOPIX(합성 H),TOPIX,2014/04/30,배당소득세(보유기간과세),-18.67,0.25,0.0,-0.1,0,매우높음,주식-시장대표,합성
A182490,미래에셋자산운용,TIGER 단기선진하이일드(합성 H),Markit iBoxx USD Liquid High Yield 0-5 year 지수,2014/03/24,배당소득세(보유기간과세),-0.90,0.25,0.0,0.05,0,매우낮음,채권-회사채-중기,합성
A192720,교보악사자산운용,파워 고배당저변동성,코스피 200 고배당지수,2014/02/20,비과세,-11.91,0.23,0.0,0.06,0,매우낮음,주식-전략-배당,실물
A192090,미래에셋자산운용,TIGER 차이나CSI300,CSI 300 Index,2014/02/17,배당소득세(해외주식투자전용ETF),-25.99,0.63,0.0,0.46,0,매우낮음,주식-시장대표,실물
A190620,한국투자신탁운용,KINDEX 단기통안채,KIS MSB 단기지수(총수익),2013/12/23,배당소득세(보유기간과세),0.01,0.07,0.0,0.0,0,매우낮음,채권-국공채-단기,실물
A190160,한화자산운용,ARIRANG 단기유동성,KAP Money Market Index(총수익),2013/12/19,배당소득세(보유기간과세),1.74,0.1,0.0,0.0,0,매우낮음,채권-혼합-단기,실물
A190150,한화자산운용,ARIRANG 바벨 채권,KAP Barbell Index(총수익),2013/12/19,배당소득세(보유기간과세),3.28,0.14,0.0,0.0,0,매우낮음,채권-국공채-중기,실물
A189400,한화자산운용,ARIRANG 글로벌MSCI(합성 H),MSCI ACWI Index,2013/12/10,배당소득세(보유기간과세),-11.89,0.4,0.0,0.3,0,매우높음,주식-시장대표,합성
A185680,삼성자산운용,KODEX 미국S&P바이오(합성),S&P Biotechnology Select Industry Index,2013/10/31,배당소득세(보유기간과세),-15.30,0.25,0.0,0.31,0,매우높음,주식-업종섹터-헬스케어,합성
A183700,케이비자산운용,KBSTAR 채권혼합,주식국채혼합(채권형)지수,2013/10/17,배당소득세(보유기간과세),-4.17,0.2,0.0,-0.01,0,매우낮음,혼합자산-주식+채권,실물
A183710,케이비자산운용,KBSTAR 주식혼합,주식국채혼합(주식형)지수,2013/10/17,배당소득세(보유기간과세),-12.87,0.25,0.0,0.02,0,매우낮음,혼합자산-주식+채권,실물
A182480,미래에셋자산운용,TIGER 미국MSCI리츠(합성 H),MSCI US REIT Index,2013/10/10,배당소득세(보유기간과세),-8.71,0.25,0.0,0.2,0,매우높음,부동산-리츠,합성
A181480,한국투자신탁운용,KINDEX 미국다우존스리츠(합성 H),Dow Jones US Real Estate Index,2013/08/01,배당소득세(보유기간과세),-5.01,0.3,0.0,-0.69,0,매우높음,부동산-리츠,합성
A174350,미래에셋자산운용,TIGER 로우볼,FnGuide Low Vol 지수,2013/06/20,비과세,-13.92,0.4,0.0,0.06,0,낮음,주식-전략-변동성,실물
A174360,케이비자산운용,KBSTAR 중국본토대형주CSI100,CSI 100,2013/06/04,배당소득세(해외주식투자전용ETF),-21.29,0.65,0.0,0.29,0,매우낮음,주식-시장대표,실물
A176950,삼성자산운용,KODEX 국채선물10년인버스,10년국채선물지수,2013/05/31,배당소득세(보유기간과세),-3.80,0.25,0.0,-0.03,0,매우낮음,채권-국공채-장기,실물
A176710,교보악사자산운용,파워 중기국고채,KTB INDEX(시장가격),2013/05/22,배당소득세(보유기간과세),0.56,0.14,0.0,0.02,0,매우낮음,채권-국공채-중기,실물
A169950,삼성자산운용,KODEX 중국본토 A50,FTSE China A50 Index,2013/01/21,배당소득세(해외주식투자전용ETF),-21.10,0.99,0.0,-0.25,0,매우낮음,주식-시장대표,실물
A170350,미래에셋자산운용,TIGER 베타플러스,FnGuide 베타플러스 지수,2013/01/17,비과세,-20.82,0.4,0.0,0.04,0,매우낮음,주식-전략-변동성,실물
A160580,미래에셋자산운용,TIGER 구리실물,S&P GSCI Cash Copper Index,2012/12/17,배당소득세(보유기간과세),-13.12,0.85,0.0,-0.33,0,낮음,원자재-금속-구리,실물
A168580,한국투자신탁운용,KINDEX 중국본토CSI300,CSI 300 Index,2012/11/29,배당소득세(해외주식투자전용ETF),-25.31,0.7,0.0,-0.33,0,매우낮음,주식-시장대표,실물
A168300,하나UBS자산운용,KTOP 코스피50,코스피 50,2012/11/12,비과세,-20.56,0.3,0.0,-0.21,0,매우낮음,주식-시장대표,실물
A167860,키움투자자산운용,KOSEF 국고채10년레버리지,KIS 10년 국고채 지수 (총수익),2012/10/30,배당소득세(보유기간과세),9.66,0.3,0.0,0.02,0,매우낮음,채권-국공채-장기,실물
A166400,미래에셋자산운용,TIGER 200커버드콜5%OTM,코스피 200 커버드콜 5% OTM,2012/10/25,배당소득세(보유기간과세),-15.52,0.38,0.0,0.09,0,낮음,주식-전략-구조화,실물
A161510,한화자산운용,ARIRANG 고배당주,FnGuide 배당주 지수,2012/08/29,비과세,-13.24,0.23,0.0,0.06,0,낮음,주식-전략-배당,실물
A159800,디비자산운용,마이티 코스피100,코스피 100,2012/07/05,비과세,-19.17,0.39,0.0,0.03,0,매우낮음,주식-시장대표,실물
A157450,미래에셋자산운용,TIGER 단기통안채,KIS 통안채 3개월(총수익),2012/05/16,배당소득세(보유기간과세),-,0.09,0.0,0.0,0,매우낮음,채권-국공채-단기,실물
A157500,미래에셋자산운용,TIGER 증권,FnGuide 증권 지수,2012/05/16,비과세,-19.26,0.4,0.0,-0.01,0,보통,주식-업종섹터-금융,실물
A157490,미래에셋자산운용,TIGER 소프트웨어,FnGuide 소프트웨어 지수,2012/05/16,비과세,-17.17,0.4,0.0,-0.06,0,매우높음,주식-업종섹터-정보기술,실물
A156080,삼성자산운용,KODEX MSCI Korea,MSCI Korea Index,2012/04/30,비과세,-18.22,0.15,0.0,-0.03,0,매우낮음,주식-시장대표,실물
A153270,키움투자자산운용,KOSEF 코스피100,코스피 100,2012/02/28,비과세,-19.58,0.2,0.0,0.01,0,매우낮음,주식-시장대표,실물
A153130,삼성자산운용,KODEX 단기채권,KRW Cash 지수(총수익),2012/02/22,배당소득세(보유기간과세),-,0.15,0.0,0.0,0,매우낮음,채권-국공채-단기,실물
A152870,교보악사자산운용,파워 200,코스피 200,2012/02/13,비과세,-19.13,0.14,0.0,0.0,0,매우낮음,주식-시장대표,실물
A152500,한국투자신탁운용,KINDEX 레버리지,코스피 200,2012/01/27,배당소득세(보유기간과세),-34.70,0.3,0.0,-0.25,0,매우높음,주식-시장대표,실물
A152380,삼성자산운용,KODEX 국채선물10년,10년국채선물지수,2012/01/20,배당소득세(보유기간과세),6.33,0.25,0.0,0.06,0,매우낮음,채권-국공채-장기,실물
A152280,키움투자자산운용,KOSEF 200 선물,코스피 200 선물지수,2012/01/13,배당소득세(보유기간과세),-18.07,0.23,0.0,0.29,0,매우낮음,주식-시장대표,실물
A152100,한화자산운용,ARIRANG 200,코스피 200,2012/01/10,비과세,-19.01,0.04,0.0,-0.01,0,매우낮음,주식-시장대표,실물
A150460,미래에셋자산운용,TIGER 중국소비테마,FnGuide 중국내수테마 지수,2011/12/16,비과세,-11.95,0.5,0.0,0.06,0,매우낮음,주식-전략-전략테마,실물
A147970,미래에셋자산운용,TIGER 모멘텀,FnGuide 모멘텀 지수,2011/10/26,비과세,-14.48,0.29,0.0,0.04,0,낮음,주식-전략-성장,실물
A148070,키움투자자산운용,KOSEF 국고채10년,KIS 10년 국고채 지수 (총수익),2011/10/20,배당소득세(보유기간과세),4.62,0.15,0.0,0.03,0,매우낮음,채권-국공채-장기,실물
A148020,케이비자산운용,KBSTAR 200,코스피 200,2011/10/20,비과세,-19.31,0.04,0.0,0.04,0,매우낮음,주식-시장대표,실물
A145850,유리에셋,TREX 펀더멘탈 200,FnGuide-RAFI 코리아200 지수,2011/09/23,비과세,-16.59,0.34,0.0,0.04,0,매우낮음,주식-전략-가치,실물
A145670,한국투자신탁운용,KINDEX 인버스,코스피 200 선물지수,2011/09/08,배당소득세(보유기간과세),21.54,0.15,0.0,-0.1,0,매우낮음,주식-시장대표,실물
A144600,삼성자산운용,KODEX 은선물(H),S&P GSCI Silver Index(TR),2011/07/18,배당소득세(보유기간과세),-11.20,0.68,0.0,0.39,0,매우낮음,원자재-금속-은,실물
A143860,미래에셋자산운용,TIGER 헬스케어,KRX 헬스케어,2011/07/18,비과세,-6.94,0.4,0.0,0.01,0,매우낮음,주식-업종섹터-헬스케어,실물
A143850,미래에셋자산운용,TIGER 미국S&P500선물(H),S&P 500 Futures Index(ER),2011/07/18,배당소득세(보유기간과세),-7.98,0.3,0.0,0.14,0,매우높음,주식-시장대표,실물
A143460,한국투자신탁운용,KINDEX 밸류대형,FnGuide-RAFI 코리아 대형 지수,2011/06/21,비과세,-15.86,0.15,0.0,0.06,0,매우낮음,주식-규모-대형주,실물
A140950,교보악사자산운용,파워 코스피100,코스피 100,2011/05/03,비과세,-23.40,0.16,0.0,-0.02,0,매우낮음,주식-시장대표,실물
A140710,삼성자산운용,KODEX 운송,KRX 운송,2011/04/26,비과세,1.03,0.45,0.0,0.1,0,보통,주식-업종섹터-산업재,실물
A140700,삼성자산운용,KODEX 보험,KRX 보험,2011/04/26,비과세,-18.18,0.45,0.0,0.05,0,매우낮음,주식-업종섹터-금융,실물
A140580,케이비자산운용,KBSTAR 우량업종,MKF 우량업종대표주 지수,2011/04/15,비과세,-11.44,0.4,0.0,0.03,0,매우낮음,주식-업종섹터-업종테마,실물
A140570,케이비자산운용,KBSTAR 수출주,MKF 수출주 지수,2011/04/15,비과세,-12.39,0.4,0.0,0.02,0,보통,주식-업종섹터-업종테마,실물
A136340,케이비자산운용,KBSTAR 중기우량회사채,KOBI 크레딧 지수(총수익),2011/04/15,배당소득세(보유기간과세),1.34,0.15,0.0,0.0,0,매우낮음,채권-회사채-중기,실물
A139310,미래에셋자산운용,TIGER 금속선물(H),S&P GSCI Industrial Metals Select Index(TR),2011/04/08,배당소득세(보유기간과세),-19.09,0.7,0.0,0.25,0,낮음,원자재-금속-혼합,실물
A139320,미래에셋자산운용,TIGER 금은선물(H),S&P GSCI Precious Metals Index(TR),2011/04/08,배당소득세(보유기간과세),-4.53,0.7,0.0,0.37,0,낮음,원자재-금속-혼합,실물
A139280,미래에셋자산운용,TIGER 경기방어,코스피 200 경기방어소비재,2011/04/06,비과세,-17.52,0.4,0.0,0.03,0,매우낮음,주식-업종섹터-업종테마,실물
A139290,미래에셋자산운용,TIGER 200 경기소비재,코스피 200 경기소비재,2011/04/06,비과세,-18.34,0.4,0.0,-0.02,0,보통,주식-업종섹터-경기소비재,실물
A139270,미래에셋자산운용,TIGER 200 금융,코스피 200 금융,2011/04/06,비과세,-18.81,0.4,0.0,-0.26,0,매우낮음,주식-업종섹터-금융,실물
A139260,미래에셋자산운용,TIGER 200 IT,코스피 200 정보기술,2011/04/06,비과세,-20.74,0.4,0.0,-0.09,0,매우높음,주식-업종섹터-정보기술,실물
A139250,미래에셋자산운용,TIGER 200 에너지화학,코스피 200 에너지/화학,2011/04/06,비과세,-17.44,0.4,0.0,-0.01,0,매우낮음,주식-업종섹터-에너지화학,실물
A139240,미래에셋자산운용,TIGER 200 철강소재,코스피 200 철강/소재,2011/04/06,비과세,-26.17,0.4,0.0,0.14,0,매우높음,주식-업종섹터-철강소재,실물
A139230,미래에셋자산운용,TIGER 200 중공업,코스피 200 중공업,2011/04/06,비과세,15.56,0.4,0.0,0.13,0,매우높음,주식-업종섹터-중공업,실물
A139220,미래에셋자산운용,TIGER 200 건설,코스피 200 건설,2011/04/06,비과세,12.16,0.4,0.0,-0.13,0,매우높음,주식-업종섹터-건설,실물
A139660,키움투자자산운용,KOSEF 미국달러선물인버스,미국달러선물지수,2011/04/01,배당소득세(보유기간과세),-5.19,0.49,0.0,0.07,0,매우낮음,통화-미국달러,실물
A138910,삼성자산운용,KODEX 구리선물(H),S&P GSCI North American Copper Index(TR),2011/03/15,배당소득세(보유기간과세),-21.93,0.68,0.0,0.87,0,보통,원자재-금속-구리,실물
A138920,삼성자산운용,KODEX 콩선물(H),S&P GSCI Soybeans Index(TR),2011/03/15,배당소득세(보유기간과세),-15.30,0.68,0.0,0.63,0,매우낮음,원자재-농산물-콩,실물
A138540,미래에셋자산운용,TIGER 현대차그룹+펀더멘털,MKF 현대차그룹+ FW,2011/03/10,비과세,-10.43,0.15,0.0,0.39,0,매우낮음,주식-전략-기업그룹,실물
A138530,미래에셋자산운용,TIGER LG그룹+펀더멘털,MKF LG그룹+ FW,2011/03/10,비과세,-18.44,0.15,0.0,0.05,0,보통,주식-전략-기업그룹,실물
A138520,미래에셋자산운용,TIGER 삼성그룹펀더멘털,MKF SAMs FW,2011/03/07,비과세,-5.96,0.15,0.0,0.01,0,보통,주식-전략-기업그룹,실물
A138230,키움투자자산운용,KOSEF 미국달러선물,미국달러선물지수,2011/02/24,배당소득세(보유기간과세),6.23,0.37,0.0,0.05,0,매우낮음,통화-미국달러,실물
A137930,마이다스에셋,마이다스 200커버드콜5%OTM,코스피 200 커버드콜 5% OTM,2011/02/15,배당소득세(보유기간과세),-15.34,0.45,0.0,-0.78,0,매우낮음,주식-전략-구조화,실물
A137610,미래에셋자산운용,TIGER 농산물선물Enhanced(H),S&P GSCI Agriculture Enhanced Index(ER),2011/01/11,배당소득세(보유기간과세),-7.27,0.7,0.0,0.46,0,매우낮음,원자재-농산물-혼합,실물
A133690,미래에셋자산운용,TIGER 미국나스닥100,NASDAQ 100,2010/10/18,배당소득세(해외주식투자전용ETF),0.18,0.49,0.0,-0.19,0,매우높음,주식-시장대표,실물
A132030,삼성자산운용,KODEX 골드선물(H),S&P GSCI Gold Index(TR),2010/10/01,배당소득세(보유기간과세),-3.46,0.68,0.0,-0.15,0,낮음,원자재-금속-금,실물
A131890,한국투자신탁운용,KINDEX 삼성그룹동일가중,MKF SAMs EW 지수,2010/09/17,비과세,1.27,0.15,0.0,0.05,0,낮음,주식-전략-기업그룹,실물
A130680,미래에셋자산운용,TIGER 원유선물Enhanced(H),S&P GSCI Crude Oil Enhanced Index ER,2010/08/02,배당소득세(보유기간과세),-19.59,0.7,0.0,0.34,0,매우높음,원자재-에너지-원유,실물
A130730,키움투자자산운용,KOSEF 단기자금,MK 머니마켓 지수(총수익),2010/07/29,배당소득세(보유기간과세),0.14,0.15,0.0,0.0,0,매우낮음,채권-혼합-단기,실물
A123320,미래에셋자산운용,TIGER 레버리지,코스피 200,2010/04/09,배당소득세(보유기간과세),-34.43,0.09,0.0,0.11,0,낮음,주식-시장대표,실물
A123310,미래에셋자산운용,TIGER 인버스,코스피 200 선물지수,2010/03/29,배당소득세(보유기간과세),21.30,0.09,0.0,-0.27,0,낮음,주식-시장대표,실물
A122630,삼성자산운용,KODEX 레버리지,코스피 200,2010/02/22,배당소득세(보유기간과세),-35.16,0.64,0.0,-0.3,0,높음,주식-시장대표,실물
A122260,키움투자자산운용,KOSEF 통안채1년,MK 통안채지수(총수익),2010/01/14,배당소득세(보유기간과세),0.32,0.15,0.0,0.0,0,매우낮음,채권-국공채-단기,실물
A122090,한화자산운용,ARIRANG 코스피50,코스피 50,2010/01/07,비과세,-20.75,0.33,0.0,0.05,0,매우낮음,주식-시장대표,실물
A117700,삼성자산운용,KODEX 건설,KRX 건설,2009/10/30,비과세,13.60,0.45,0.0,-0.11,0,매우높음,주식-업종섹터-건설,실물
A117680,삼성자산운용,KODEX 철강,KRX 철강,2009/10/30,비과세,-27.24,0.45,0.0,0.01,0,높음,주식-업종섹터-철강소재,실물
A117690,미래에셋자산운용,TIGER 차이나항셍25,Hang Seng China (Hong Kong-listed) 25 Index,2009/10/21,배당소득세(해외주식투자전용ETF),-13.60,0.49,0.0,0.46,0,매우높음,주식-시장대표,실물
A117460,삼성자산운용,KODEX 에너지화학,KRX 에너지화학,2009/10/12,비과세,-19.52,0.45,0.0,-0.01,0,낮음,주식-업종섹터-에너지화학,실물
A114800,삼성자산운용,KODEX 인버스,코스피 200 선물지수,2009/09/16,배당소득세(보유기간과세),21.37,0.64,0.0,-0.58,0,매우낮음,주식-시장대표,실물
A114820,미래에셋자산운용,TIGER 국채3년,KTB INDEX(시장가격),2009/08/27,배당소득세(보유기간과세),1.35,0.15,0.0,0.03,0,매우낮음,채권-국공채-중기,실물
A114470,키움투자자산운용,KOSEF 국고채3년,KTB INDEX(시장가격),2009/07/31,배당소득세(보유기간과세),1.47,0.15,0.0,0.01,0,매우낮음,채권-국공채-중기,실물
A114460,한국투자신탁운용,KINDEX 중기국고채,KTB INDEX(시장가격),2009/07/31,배당소득세(보유기간과세),1.33,0.15,0.0,0.05,0,매우낮음,채권-국공채-중기,실물
A114260,삼성자산운용,KODEX 국고채3년,MKF 국고채지수(총수익),2009/07/29,배당소득세(보유기간과세),1.23,0.15,0.0,-0.02,0,매우낮음,채권-국공채-중기,실물
A114100,케이비자산운용,KBSTAR 국고채3년,KTB INDEX(시장가격),2009/07/29,배당소득세(보유기간과세),1.45,0.16,0.0,0.02,0,매우낮음,채권-국공채-중기,실물
A108450,한국투자신탁운용,KINDEX 삼성그룹섹터가중,MKF SAMs SW,2009/02/03,비과세,-5.80,0.15,0.0,0.02,0,낮음,주식-전략-기업그룹,실물
A108590,유리에셋,TREX 200,코스피 200,2009/01/23,비과세,-19.18,0.32,0.0,-0.02,0,매우낮음,주식-시장대표,실물
A105780,케이비자산운용,KBSTAR 5대그룹주,MKF 5대그룹주,2008/10/22,비과세,-15.88,0.4,0.0,0.09,0,낮음,주식-전략-기업그룹,실물
A105190,한국투자신탁운용,KINDEX 200,코스피 200,2008/09/25,비과세,-18.39,0.09,0.0,0.0,0,매우낮음,주식-시장대표,실물
A105010,미래에셋자산운용,TIGER 라틴35,BNY Latin America 35 ADR,2008/08/27,배당소득세(해외주식투자전용ETF),-6.23,0.49,0.0,0.07,0,보통,주식-시장대표,실물
A104530,키움투자자산운용,KOSEF 고배당,MKF 웰스 고배당20,2008/07/29,비과세,-18.02,0.4,0.0,0.08,0,낮음,주식-전략-배당,실물
A104520,키움투자자산운용,KOSEF 블루칩,MKF 블루칩,2008/07/29,비과세,-12.21,0.4,0.0,-0.02,0,낮음,주식-규모-대형주,실물
A102960,삼성자산운용,KODEX 기계장비,KRX 기계장비,2008/05/29,비과세,0.50,0.45,0.0,0.07,0,매우높음,주식-업종섹터-산업재,실물
A102970,삼성자산운용,KODEX 증권,KRX 증권,2008/05/29,비과세,-15.59,0.45,0.0,-0.44,0,보통,주식-업종섹터-금융,실물
A102780,삼성자산운용,KODEX 삼성그룹,삼성그룹,2008/05/21,비과세,-9.26,0.25,0.0,0.07,0,보통,주식-전략-기업그룹,실물
A102110,미래에셋자산운용,TIGER 200,코스피 200,2008/04/03,비과세,-19.10,0.05,0.0,-0.37,0,낮음,주식-시장대표,실물
A101280,삼성자산운용,KODEX 일본TOPIX100,TOPIX100,2008/02/20,배당소득세(해외주식투자전용ETF),-9.94,0.37,0.0,0.46,0,매우높음,주식-시장대표,실물
A100910,키움투자자산운용,KOSEF KRX100,KRX 100,2008/01/23,비과세,-18.01,0.23,0.0,0.25,0,매우낮음,주식-시장대표,실물
A099140,삼성자산운용,KODEX China H,Hang Seng China H,2007/10/10,배당소득세(해외주식투자전용ETF),-7.88,0.37,0.0,0.36,0,매우높음,주식-시장대표,실물
A098560,미래에셋자산운용,TIGER 방송통신,KRX 방송통신,2007/09/07,비과세,-2.39,0.46,0.0,0.09,0,낮음,주식-업종섹터-경기소비재,실물
A097750,유리에셋,TREX 중소형가치,MKF 중소형 가치,2007/07/31,비과세,-11.76,0.46,0.0,0.09,0,높음,주식-규모-중형주,실물
A091160,삼성자산운용,KODEX 반도체,KRX 반도체,2006/06/27,비과세,-36.74,0.45,0.0,0.0,0,낮음,주식-업종섹터-정보기술,실물
A091170,삼성자산운용,KODEX 은행,KRX 은행,2006/06/27,비과세,-18.17,0.45,0.0,-0.17,0,매우낮음,주식-업종섹터-금융,실물
A091180,삼성자산운용,KODEX 자동차,KRX 자동차,2006/06/27,비과세,-22.32,0.45,0.0,-0.14,0,낮음,주식-업종섹터-경기소비재,실물
A091210,미래에셋자산운용,TIGER KRX100,KRX 100,2006/06/27,비과세,-18.19,0.22,0.0,-0.35,0,매우낮음,주식-시장대표,실물
A091230,미래에셋자산운용,TIGER 반도체,KRX 반도체,2006/06/27,비과세,-36.55,0.46,0.0,0.01,0,보통,주식-업종섹터-정보기술,실물
A091220,미래에셋자산운용,TIGER 은행,KRX 은행,2006/06/27,비과세,-17.94,0.46,0.0,0.04,0,매우낮음,주식-업종섹터-금융,실물
A069500,삼성자산운용,KODEX 200,코스피 200,2002/10/14,비과세,-18.91,0.15,0.0,-0.36,0,매우낮음,주식-시장대표,실물
A069660,키움투자자산운용,KOSEF 200,코스피 200,2002/10/14,비과세,-18.77,0.13,0.0,-0.14,0,매우낮음,주식-시장대표,실물
